date	n_day	regime	inoculant	treatment	sample	shoot_side_area	shoot_height
26/06/25	21	WW	MIX1	WW_MIX1	8	3530.600107	408.3198183
27/06/25	22	WW	MIX1	WW_MIX1	1	1625.211753	406.0839809
27/06/25	22	WW	MIX1	WW_MIX1	2	2640.783589	414.7478511
27/06/25	22	WW	MIX1	WW_MIX1	3	3048.668233	406.0839809
27/06/25	22	WW	MIX1	WW_MIX1	4	3841.161069	410.2761761
27/06/25	22	WW	MIX1	WW_MIX1	5	3340.48306	412.5120136
27/06/25	22	WW	MIX1	WW_MIX1	6	4183.043697	403.289184
27/06/25	22	WW	MIX1	WW_MIX1	7	3113.420506	413.3504526
27/06/25	22	WW	MIX1	WW_MIX1	8	3308.380304	405.5250215
28/06/25	23	WW	MIX1	WW_MIX1	1	4006.98625	421.4553635
28/06/25	23	WW	MIX1	WW_MIX1	2	3407.109946	413.070973
28/06/25	23	WW	MIX1	WW_MIX1	3	4522.42684	410.2761761
28/06/25	23	WW	MIX1	WW_MIX1	4	3381.099685	369.4721422
28/06/25	23	WW	MIX1	WW_MIX1	5	4491.886263	412.2325339
28/06/25	23	WW	MIX1	WW_MIX1	6	3315.566323	406.0839809
28/06/25	23	WW	MIX1	WW_MIX1	7	2858.863621	361.0877517
28/06/25	23	WW	MIX1	WW_MIX1	8	2357.248305	377.2975734
29/06/25	24	WW	MIX1	WW_MIX1	1	4744.802861	421.7348432
29/06/25	24	WW	MIX1	WW_MIX1	2	4062.131129	406.9224199
29/06/25	24	WW	MIX1	WW_MIX1	3	5515.971969	410.2761761
29/06/25	24	WW	MIX1	WW_MIX1	4	4134.381856	395.1842732
29/06/25	24	WW	MIX1	WW_MIX1	5	5111.28979	404.4071027
29/06/25	24	WW	MIX1	WW_MIX1	6	3739.931943	406.0839809
29/06/25	24	WW	MIX1	WW_MIX1	7	2900.57377	360.5287924
29/06/25	24	WW	MIX1	WW_MIX1	8	2759.977761	406.0839809
06/06/25	1	WW	MIXR	WW_MIXR	1	76.93726036	55.33697743
06/06/25	1	WW	MIXR	WW_MIXR	2	68.8920443	43.03987134
06/06/25	1	WW	MIXR	WW_MIXR	3	69.20447988	45.83466818
06/06/25	1	WW	MIXR	WW_MIXR	4	40.92906033	31.86068398
06/06/25	1	WW	MIXR	WW_MIXR	5	37.49226901	31.58120429
06/06/25	1	WW	MIXR	WW_MIXR	6	66.00201523	50.5858228
06/06/25	1	WW	MIXR	WW_MIXR	7	105.134571	53.93957901
06/06/25	1	WW	MIXR	WW_MIXR	8	58.03490807	49.74738375
07/06/25	2	WW	MIXR	WW_MIXR	1	71.31342001	46.95258691
07/06/25	2	WW	MIXR	WW_MIXR	2	90.05955452	84.40286457
07/06/25	2	WW	MIXR	WW_MIXR	3	148.8755515	89.43349888
07/06/25	2	WW	MIXR	WW_MIXR	4	171.6052396	81.88754741
07/06/25	2	WW	MIXR	WW_MIXR	5	108.7275801	56.45489617
07/06/25	2	WW	MIXR	WW_MIXR	6	85.52923868	74.90055531
07/06/25	2	WW	MIXR	WW_MIXR	7	153.7964118	79.93118962
07/06/25	2	WW	MIXR	WW_MIXR	8	200.8960748	91.11037698
08/06/25	3	WW	MIXR	WW_MIXR	1	167.3092505	76.8569131
08/06/25	3	WW	MIXR	WW_MIXR	2	185.9772761	120.4557438
08/06/25	3	WW	MIXR	WW_MIXR	3	210.5034687	134.7092077
08/06/25	3	WW	MIXR	WW_MIXR	4	203.5517772	92.5077754
08/06/25	3	WW	MIXR	WW_MIXR	5	149.1879871	96.42049098
08/06/25	3	WW	MIXR	WW_MIXR	6	235.7326414	124.0889797
08/06/25	3	WW	MIXR	WW_MIXR	7	233.5455924	108.4381174
08/06/25	3	WW	MIXR	WW_MIXR	8	296.345143	121.2941829
09/06/25	4	WW	MIXR	WW_MIXR	1	223.2352184	136.1066061
09/06/25	4	WW	MIXR	WW_MIXR	2	211.3626665	116.5430282
09/06/25	4	WW	MIXR	WW_MIXR	3	297.4386675	145.3294357
09/06/25	4	WW	MIXR	WW_MIXR	4	295.3297273	153.1548668
09/06/25	4	WW	MIXR	WW_MIXR	5	296.1889252	134.7092077
09/06/25	4	WW	MIXR	WW_MIXR	6	350.0840619	123.5300203
09/06/25	4	WW	MIXR	WW_MIXR	7	285.6442245	109.2765564
09/06/25	4	WW	MIXR	WW_MIXR	8	225.0317229	130.5170124
10/06/25	5	WW	MIXR	WW_MIXR	1	278.3800974	143.0935982
10/06/25	5	WW	MIXR	WW_MIXR	2	290.0964315	95.02309256
10/06/25	5	WW	MIXR	WW_MIXR	3	326.0265226	144.4909966
10/06/25	5	WW	MIXR	WW_MIXR	4	292.5178072	165.7314526
10/06/25	5	WW	MIXR	WW_MIXR	5	353.9113977	134.7092077
10/06/25	5	WW	MIXR	WW_MIXR	6	454.4375439	129.9580531
10/06/25	5	WW	MIXR	WW_MIXR	7	304.1560323	124.6479391
10/06/25	5	WW	MIXR	WW_MIXR	8	242.606224	134.429728
11/06/25	6	WW	MIXR	WW_MIXR	1	326.1827404	155.3907043
11/06/25	6	WW	MIXR	WW_MIXR	2	213.7840422	93.90517382
11/06/25	6	WW	MIXR	WW_MIXR	3	388.4355287	140.8577607
11/06/25	6	WW	MIXR	WW_MIXR	4	389.0603999	165.4519729
11/06/25	6	WW	MIXR	WW_MIXR	5	427.4118667	158.1855011
11/06/25	6	WW	MIXR	WW_MIXR	6	470.3717583	176.3516806
11/06/25	6	WW	MIXR	WW_MIXR	7	424.0531843	184.7360711
11/06/25	6	WW	MIXR	WW_MIXR	8	317.9031976	133.8707686
12/06/25	7	WW	MIXR	WW_MIXR	1	387.8887665	179.9849165
12/06/25	7	WW	MIXR	WW_MIXR	2	245.1057086	145.3294357
12/06/25	7	WW	MIXR	WW_MIXR	3	456.2340485	195.6357788
12/06/25	7	WW	MIXR	WW_MIXR	4	400.0737539	141.6961998
12/06/25	7	WW	MIXR	WW_MIXR	5	557.8537193	223.8632269
12/06/25	7	WW	MIXR	WW_MIXR	6	502.162078	169.9236479
12/06/25	7	WW	MIXR	WW_MIXR	7	459.514622	184.4565914
12/06/25	7	WW	MIXR	WW_MIXR	8	494.5074064	204.8586084
13/06/25	8	WW	MIXR	WW_MIXR	1	465.1384624	247.0600407
13/06/25	8	WW	MIXR	WW_MIXR	2	290.408867	201.5048522
13/06/25	8	WW	MIXR	WW_MIXR	3	498.8033956	220.5094707
13/06/25	8	WW	MIXR	WW_MIXR	4	454.9843062	196.1947382
13/06/25	8	WW	MIXR	WW_MIXR	5	692.8258877	230.5707393
13/06/25	8	WW	MIXR	WW_MIXR	6	547.3871275	235.0424142
13/06/25	8	WW	MIXR	WW_MIXR	7	554.8074724	229.1733409
13/06/25	8	WW	MIXR	WW_MIXR	8	582.8485653	241.1909673
14/06/25	9	WW	MIXR	WW_MIXR	1	471.6996095	206.8149662
14/06/25	9	WW	MIXR	WW_MIXR	2	359.3790202	242.308886
14/06/25	9	WW	MIXR	WW_MIXR	3	583.1610009	266.0646592
14/06/25	9	WW	MIXR	WW_MIXR	4	546.6060386	222.1863488
14/06/25	9	WW	MIXR	WW_MIXR	5	738.8320262	274.4490497
14/06/25	9	WW	MIXR	WW_MIXR	6	661.5042213	294.0126276
14/06/25	9	WW	MIXR	WW_MIXR	7	650.4908673	258.5187077
14/06/25	9	WW	MIXR	WW_MIXR	8	633.8536729	268.5799763
15/06/25	10	WW	MIXR	WW_MIXR	1	479.8229344	148.6831919
15/06/25	10	WW	MIXR	WW_MIXR	2	381.640055	250.4137969
15/06/25	10	WW	MIXR	WW_MIXR	3	738.3633728	313.5762054
15/06/25	10	WW	MIXR	WW_MIXR	4	545.3562963	259.9161061
15/06/25	10	WW	MIXR	WW_MIXR	5	854.4331889	255.4444312
15/06/25	10	WW	MIXR	WW_MIXR	6	789.0560449	321.4016366
15/06/25	10	WW	MIXR	WW_MIXR	7	670.0961996	275.5669684
15/06/25	10	WW	MIXR	WW_MIXR	8	657.9893211	278.6412449
16/06/25	11	WW	MIXR	WW_MIXR	1	797.1012609	280.5976027
16/06/25	11	WW	MIXR	WW_MIXR	2	723.6789008	316.9299617
16/06/25	11	WW	MIXR	WW_MIXR	3	699.4651437	239.5140892
16/06/25	11	WW	MIXR	WW_MIXR	4	978.3920033	285.3487574
16/06/25	11	WW	MIXR	WW_MIXR	5	562.3840351	281.7155215
16/06/25	11	WW	MIXR	WW_MIXR	6	623.4651901	317.2094413
16/06/25	11	WW	MIXR	WW_MIXR	7	477.4796676	278.0822856
16/06/25	11	WW	MIXR	WW_MIXR	8	557.6975015	286.7461558
17/06/25	12	WW	MIXR	WW_MIXR	1	956.9120576	323.6374741
17/06/25	12	WW	MIXR	WW_MIXR	2	821.315018	279.2002043
17/06/25	12	WW	MIXR	WW_MIXR	3	1174.91398	334.2577021
17/06/25	12	WW	MIXR	WW_MIXR	4	988.6242684	324.1964334
17/06/25	12	WW	MIXR	WW_MIXR	5	884.505113	273.8900903
17/06/25	12	WW	MIXR	WW_MIXR	6	906.7661478	304.0738962
17/06/25	12	WW	MIXR	WW_MIXR	7	1032.599576	278.6412449
17/06/25	12	WW	MIXR	WW_MIXR	8	656.7395788	269.9773747
18/06/25	13	WW	MIXR	WW_MIXR	1	1170.461773	321.960596
18/06/25	13	WW	MIXR	WW_MIXR	2	1017.836995	281.4360418
18/06/25	13	WW	MIXR	WW_MIXR	3	1463.760669	382.048728
18/06/25	13	WW	MIXR	WW_MIXR	4	1359.17286	328.9475881
18/06/25	13	WW	MIXR	WW_MIXR	5	926.0590445	267.4620576
18/06/25	13	WW	MIXR	WW_MIXR	6	1078.91815	294.0126276
18/06/25	13	WW	MIXR	WW_MIXR	7	1231.699146	315.8120429
18/06/25	13	WW	MIXR	WW_MIXR	8	804.8340414	278.0822856
19/06/25	14	WW	MIXR	WW_MIXR	1	1202.056821	308.4058313
19/06/25	14	WW	MIXR	WW_MIXR	2	1271.300355	330.2052467
19/06/25	14	WW	MIXR	WW_MIXR	3	1401.58599	396.3021919
19/06/25	14	WW	MIXR	WW_MIXR	4	1181.201746	330.6244662
19/06/25	14	WW	MIXR	WW_MIXR	5	1206.430919	298.2048229
19/06/25	14	WW	MIXR	WW_MIXR	6	1272.706316	351.5854425
19/06/25	14	WW	MIXR	WW_MIXR	7	1258.060898	326.1527912
19/06/25	14	WW	MIXR	WW_MIXR	8	1134.961281	321.2618968
20/06/25	15	WW	MIXR	WW_MIXR	1	1233.651868	294.8510666
20/06/25	15	WW	MIXR	WW_MIXR	2	1524.763715	378.9744515
20/06/25	15	WW	MIXR	WW_MIXR	3	1339.41131	410.5556558
20/06/25	15	WW	MIXR	WW_MIXR	4	1003.230632	332.3013443
20/06/25	15	WW	MIXR	WW_MIXR	5	1486.802793	328.9475881
20/06/25	15	WW	MIXR	WW_MIXR	6	1466.494481	409.1582574
20/06/25	15	WW	MIXR	WW_MIXR	7	1284.422649	336.4935395
20/06/25	15	WW	MIXR	WW_MIXR	8	1465.08852	364.4415079
21/06/25	16	WW	MIXR	WW_MIXR	1	1337.224261	349.349605
21/06/25	16	WW	MIXR	WW_MIXR	2	1361.984781	325.3143522
21/06/25	16	WW	MIXR	WW_MIXR	3	1410.568513	395.7432325
21/06/25	16	WW	MIXR	WW_MIXR	4	1152.809163	381.4897687
21/06/25	16	WW	MIXR	WW_MIXR	5	1637.709176	350.7470034
21/06/25	16	WW	MIXR	WW_MIXR	6	1937.881654	414.4683714
21/06/25	16	WW	MIXR	WW_MIXR	7	1406.663068	414.4683714
21/06/25	16	WW	MIXR	WW_MIXR	8	1647.160352	409.7172167
22/06/25	17	WW	MIXR	WW_MIXR	1	1492.114198	372.2669391
22/06/25	17	WW	MIXR	WW_MIXR	2	1420.956995	318.0478804
22/06/25	17	WW	MIXR	WW_MIXR	3	1587.875701	396.0227122
22/06/25	17	WW	MIXR	WW_MIXR	4	1352.221169	417.2631682
22/06/25	17	WW	MIXR	WW_MIXR	5	1787.131489	327.8296693
22/06/25	17	WW	MIXR	WW_MIXR	6	1695.744084	372.2669391
22/06/25	17	WW	MIXR	WW_MIXR	7	1517.421479	354.1007596
22/06/25	17	WW	MIXR	WW_MIXR	8	1708.163398	410.2761761
23/06/25	18	WW	MIXR	WW_MIXR	1	1865.709037	410.8351355
23/06/25	18	WW	MIXR	WW_MIXR	2	1822.046165	339.8472957
23/06/25	18	WW	MIXR	WW_MIXR	3	1710.506665	367.5157845
23/06/25	18	WW	MIXR	WW_MIXR	4	2063.8713	330.3449865
23/06/25	18	WW	MIXR	WW_MIXR	5	1335.037212	417.5426479
23/06/25	18	WW	MIXR	WW_MIXR	6	1865.318492	318.6068398
23/06/25	18	WW	MIXR	WW_MIXR	7	1793.145874	395.7432325
23/06/25	18	WW	MIXR	WW_MIXR	8	1718.161336	375.6206953
24/06/25	19	WW	MIXR	WW_MIXR	1	2189.626619	411.3940948
24/06/25	19	WW	MIXR	WW_MIXR	2	1893.750129	341.8036535
24/06/25	19	WW	MIXR	WW_MIXR	3	1869.926917	347.6727269
24/06/25	19	WW	MIXR	WW_MIXR	4	2211.028456	334.8166614
24/06/25	19	WW	MIXR	WW_MIXR	5	1705.273369	417.8221276
24/06/25	19	WW	MIXR	WW_MIXR	6	2215.402554	321.6811163
24/06/25	19	WW	MIXR	WW_MIXR	7	1948.035811	392.668956
24/06/25	19	WW	MIXR	WW_MIXR	8	1861.491156	370.590061
25/06/25	20	WW	MIXR	WW_MIXR	1	2532.056009	411.1146152
25/06/25	20	WW	MIXR	WW_MIXR	2	2302.806406	401.6123059
25/06/25	20	WW	MIXR	WW_MIXR	3	2075.353307	347.9522066
25/06/25	20	WW	MIXR	WW_MIXR	4	2374.900915	390.7125982
25/06/25	20	WW	MIXR	WW_MIXR	5	1957.096442	417.5426479
25/06/25	20	WW	MIXR	WW_MIXR	6	2256.019179	347.6727269
25/06/25	20	WW	MIXR	WW_MIXR	7	2081.680128	390.7125982
25/06/25	20	WW	MIXR	WW_MIXR	8	2064.027518	373.3848578
26/06/25	21	WW	MIXR	WW_MIXR	1	2654.452646	409.1582574
26/06/25	21	WW	MIXR	WW_MIXR	2	2641.799005	414.7478511
26/06/25	21	WW	MIXR	WW_MIXR	3	2215.324445	380.9308093
26/06/25	21	WW	MIXR	WW_MIXR	4	2735.37346	416.4247292
26/06/25	21	WW	MIXR	WW_MIXR	5	1976.623666	417.5426479
26/06/25	21	WW	MIXR	WW_MIXR	6	2631.176195	382.3282077
26/06/25	21	WW	MIXR	WW_MIXR	7	2384.586418	386.520403
26/06/25	21	WW	MIXR	WW_MIXR	8	2227.978086	374.2232969
27/06/25	22	WW	MIXR	WW_MIXR	1	2430.592556	399.0969888
27/06/25	22	WW	MIXR	WW_MIXR	2	2818.871867	409.7172167
27/06/25	22	WW	MIXR	WW_MIXR	3	2707.566694	389.3151998
27/06/25	22	WW	MIXR	WW_MIXR	4	2258.440554	418.3810869
27/06/25	22	WW	MIXR	WW_MIXR	5	3089.753511	418.3810869
27/06/25	22	WW	MIXR	WW_MIXR	6	2760.368306	416.4247292
27/06/25	22	WW	MIXR	WW_MIXR	7	3020.158486	399.3764684
27/06/25	22	WW	MIXR	WW_MIXR	8	2630.707542	406.0839809
28/06/25	23	WW	MIXR	WW_MIXR	1	3435.619692	418.6605666
28/06/25	23	WW	MIXR	WW_MIXR	2	3018.440091	416.4247292
28/06/25	23	WW	MIXR	WW_MIXR	3	2897.136979	413.3504526
28/06/25	23	WW	MIXR	WW_MIXR	4	3499.434659	415.5862901
28/06/25	23	WW	MIXR	WW_MIXR	5	2074.025456	418.1016073
28/06/25	23	WW	MIXR	WW_MIXR	6	2676.948007	347.9522066
28/06/25	23	WW	MIXR	WW_MIXR	7	2940.565524	407.760859
28/06/25	23	WW	MIXR	WW_MIXR	8	2710.144287	421.4553635
29/06/25	24	WW	MIXR	WW_MIXR	1	3753.835326	418.3810869
29/06/25	24	WW	MIXR	WW_MIXR	2	3250.423505	416.1452495
29/06/25	24	WW	MIXR	WW_MIXR	3	3358.448105	413.6299323
29/06/25	24	WW	MIXR	WW_MIXR	4	2629.4578	340.4062551
29/06/25	24	WW	MIXR	WW_MIXR	5	2274.530987	386.2409233
29/06/25	24	WW	MIXR	WW_MIXR	6	3256.281672	338.4498973
29/06/25	24	WW	MIXR	WW_MIXR	7	3082.801819	420.6169244
29/06/25	24	WW	MIXR	WW_MIXR	8	2996.803927	417.5426479
06/06/25	1	WW	NOI	WW_NOI	1	88.34115885	60.36761174
06/06/25	1	WW	NOI	WW_NOI	2	52.56728551	46.67310723
06/06/25	1	WW	NOI	WW_NOI	3	40.77284255	38.00923702
06/06/25	1	WW	NOI	WW_NOI	4	23.12023256	19.00461851
06/06/25	1	WW	NOI	WW_NOI	5	42.5693471	34.65548082
06/06/25	1	WW	NOI	WW_NOI	6	66.31445081	36.6118386
06/06/25	1	WW	NOI	WW_NOI	7	34.91467551	26.2710903
06/06/25	1	WW	NOI	WW_NOI	8	48.58373192	50.5858228
07/06/25	2	WW	NOI	WW_NOI	1	33.66493321	28.22744808
07/06/25	2	WW	NOI	WW_NOI	2	118.6474096	75.45951468
07/06/25	2	WW	NOI	WW_NOI	3	144.5795624	88.59505983
07/06/25	2	WW	NOI	WW_NOI	4	139.9711376	79.93118962
07/06/25	2	WW	NOI	WW_NOI	5	178.9474756	81.88754741
07/06/25	2	WW	NOI	WW_NOI	6	112.1643715	81.32858804
07/06/25	2	WW	NOI	WW_NOI	7	79.12430939	84.68234425
07/06/25	2	WW	NOI	WW_NOI	8	168.4808839	83.8439052
08/06/25	3	WW	NOI	WW_NOI	1	132.4726838	112.0713533
08/06/25	3	WW	NOI	WW_NOI	2	271.5065147	142.2551592
08/06/25	3	WW	NOI	WW_NOI	3	183.7121181	95.30257224
08/06/25	3	WW	NOI	WW_NOI	4	202.7706882	128.281175
08/06/25	3	WW	NOI	WW_NOI	5	184.7275338	88.87453951
08/06/25	3	WW	NOI	WW_NOI	6	166.9968149	94.18465351
08/06/25	3	WW	NOI	WW_NOI	7	187.7737806	107.3201987
08/06/25	3	WW	NOI	WW_NOI	8	147.8601359	116.2635485
09/06/25	4	WW	NOI	WW_NOI	1	240.1067394	151.4779887
09/06/25	4	WW	NOI	WW_NOI	2	214.6432401	116.2635485
09/06/25	4	WW	NOI	WW_NOI	3	326.8076115	161.5392574
09/06/25	4	WW	NOI	WW_NOI	4	176.9947533	124.3684594
09/06/25	4	WW	NOI	WW_NOI	5	302.90629	151.4779887
09/06/25	4	WW	NOI	WW_NOI	6	269.7881191	145.049956
09/06/25	4	WW	NOI	WW_NOI	7	200.8179659	134.1502483
09/06/25	4	WW	NOI	WW_NOI	8	267.9135056	152.0369481
10/06/25	5	WW	NOI	WW_NOI	1	332.2752341	171.8800057
10/06/25	5	WW	NOI	WW_NOI	2	234.0923546	129.3990937
10/06/25	5	WW	NOI	WW_NOI	3	405.6194853	186.9719086
10/06/25	5	WW	NOI	WW_NOI	4	161.6854101	131.0759718
10/06/25	5	WW	NOI	WW_NOI	5	347.1159239	173.2774041
10/06/25	5	WW	NOI	WW_NOI	6	308.4520215	129.9580531
10/06/25	5	WW	NOI	WW_NOI	7	282.4417599	143.6525576
10/06/25	5	WW	NOI	WW_NOI	8	342.663717	179.7054368
11/06/25	6	WW	NOI	WW_NOI	1	427.5680845	172.438965
11/06/25	6	WW	NOI	WW_NOI	2	317.9813065	149.5216309
11/06/25	6	WW	NOI	WW_NOI	3	519.0335991	190.3256648
11/06/25	6	WW	NOI	WW_NOI	4	229.0933854	139.1808826
11/06/25	6	WW	NOI	WW_NOI	5	424.1312932	179.4259571
11/06/25	6	WW	NOI	WW_NOI	6	406.4005743	157.9060215
11/06/25	6	WW	NOI	WW_NOI	7	334.0717386	159.8623792
11/06/25	6	WW	NOI	WW_NOI	8	388.0449842	181.3823149
12/06/25	7	WW	NOI	WW_NOI	1	392.653409	190.6051445
12/06/25	7	WW	NOI	WW_NOI	2	268.8508124	136.9450452
12/06/25	7	WW	NOI	WW_NOI	3	477.3234498	200.3869334
12/06/25	7	WW	NOI	WW_NOI	4	459.7489487	191.1641039
12/06/25	7	WW	NOI	WW_NOI	5	468.8095804	179.7054368
12/06/25	7	WW	NOI	WW_NOI	6	481.0726767	199.8279741
12/06/25	7	WW	NOI	WW_NOI	7	506.9267206	172.438965
12/06/25	7	WW	NOI	WW_NOI	8	577.7714872	206.8149662
13/06/25	8	WW	NOI	WW_NOI	1	447.798288	226.378544
13/06/25	8	WW	NOI	WW_NOI	2	339.3831434	144.4909966
13/06/25	8	WW	NOI	WW_NOI	3	659.1609545	259.0776671
13/06/25	8	WW	NOI	WW_NOI	4	565.8208265	228.8938612
13/06/25	8	WW	NOI	WW_NOI	5	528.640993	227.4964628
13/06/25	8	WW	NOI	WW_NOI	6	594.8773349	243.9857641
13/06/25	8	WW	NOI	WW_NOI	7	579.411774	233.3655361
13/06/25	8	WW	NOI	WW_NOI	8	688.4517897	241.470447
14/06/25	9	WW	NOI	WW_NOI	1	521.6111926	242.0294063
14/06/25	9	WW	NOI	WW_NOI	2	389.8414888	206.5354865
14/06/25	9	WW	NOI	WW_NOI	3	736.0982149	277.5233262
14/06/25	9	WW	NOI	WW_NOI	4	602.3757887	256.5623499
14/06/25	9	WW	NOI	WW_NOI	5	640.3367111	269.6978951
14/06/25	9	WW	NOI	WW_NOI	6	650.1784317	272.7721716
14/06/25	9	WW	NOI	WW_NOI	7	655.1774009	247.0600407
14/06/25	9	WW	NOI	WW_NOI	8	794.5236674	275.5669684
15/06/25	10	WW	NOI	WW_NOI	1	718.6799316	262.9903826
15/06/25	10	WW	NOI	WW_NOI	2	461.6235622	229.7323002
15/06/25	10	WW	NOI	WW_NOI	3	839.9830436	345.1574097
15/06/25	10	WW	NOI	WW_NOI	4	616.6697163	303.7944165
15/06/25	10	WW	NOI	WW_NOI	5	640.9615823	263.549342
15/06/25	10	WW	NOI	WW_NOI	6	719.6953472	234.7629346
15/06/25	10	WW	NOI	WW_NOI	7	689.701532	266.9030982
15/06/25	10	WW	NOI	WW_NOI	8	904.3447721	309.1045305
16/06/25	11	WW	NOI	WW_NOI	1	765.3109411	266.3441389
16/06/25	11	WW	NOI	WW_NOI	2	544.5752074	289.2614729
16/06/25	11	WW	NOI	WW_NOI	3	996.4351578	366.9568251
16/06/25	11	WW	NOI	WW_NOI	4	912.1556614	334.8166614
16/06/25	11	WW	NOI	WW_NOI	5	785.7754713	268.5799763
16/06/25	11	WW	NOI	WW_NOI	6	868.8052254	309.6634899
16/06/25	11	WW	NOI	WW_NOI	7	910.6715924	333.9782224
16/06/25	11	WW	NOI	WW_NOI	8	824.0488293	356.8955565
17/06/25	12	WW	NOI	WW_NOI	1	1051.189492	309.3840102
17/06/25	12	WW	NOI	WW_NOI	2	937.6972697	276.9643668
17/06/25	12	WW	NOI	WW_NOI	3	1226.387741	341.2446942
17/06/25	12	WW	NOI	WW_NOI	4	1029.162784	341.8036535
17/06/25	12	WW	NOI	WW_NOI	5	985.8123483	335.3756208
17/06/25	12	WW	NOI	WW_NOI	6	1007.760947	280.0386434
17/06/25	12	WW	NOI	WW_NOI	7	578.630685	290.6588714
17/06/25	12	WW	NOI	WW_NOI	8	1362.922087	352.4238815
18/06/25	13	WW	NOI	WW_NOI	1	1331.131768	307.1481727
18/06/25	13	WW	NOI	WW_NOI	2	1169.524466	334.5371817
18/06/25	13	WW	NOI	WW_NOI	3	1441.499635	327.8296693
18/06/25	13	WW	NOI	WW_NOI	4	1209.360002	342.6420926
18/06/25	13	WW	NOI	WW_NOI	5	1201.392895	349.349605
18/06/25	13	WW	NOI	WW_NOI	6	973.7835786	302.3970181
18/06/25	13	WW	NOI	WW_NOI	7	861.2286627	307.7071321
18/06/25	13	WW	NOI	WW_NOI	8	1504.533512	321.6811163
19/06/25	14	WW	NOI	WW_NOI	1	1339.098875	326.2925311
19/06/25	14	WW	NOI	WW_NOI	2	1372.099882	358.7121744
19/06/25	14	WW	NOI	WW_NOI	3	1311.56549	321.960596
19/06/25	14	WW	NOI	WW_NOI	4	1501.565374	358.7121744
19/06/25	14	WW	NOI	WW_NOI	5	1535.347471	381.210289
19/06/25	14	WW	NOI	WW_NOI	6	1240.525451	337.4717185
19/06/25	14	WW	NOI	WW_NOI	7	1001.082637	310.3621891
19/06/25	14	WW	NOI	WW_NOI	8	1740.461426	367.935004
20/06/25	15	WW	NOI	WW_NOI	1	1347.065982	345.4368894
20/06/25	15	WW	NOI	WW_NOI	2	1574.675298	382.8871671
20/06/25	15	WW	NOI	WW_NOI	3	1181.631345	316.0915226
20/06/25	15	WW	NOI	WW_NOI	4	1793.770745	374.7822562
20/06/25	15	WW	NOI	WW_NOI	5	1869.302046	413.070973
20/06/25	15	WW	NOI	WW_NOI	6	1507.267323	372.5464188
20/06/25	15	WW	NOI	WW_NOI	7	1140.936611	313.0172461
20/06/25	15	WW	NOI	WW_NOI	8	1976.389339	414.1888917
21/06/25	16	WW	NOI	WW_NOI	1	1579.596159	410.5556558
21/06/25	16	WW	NOI	WW_NOI	2	1809.080089	359.1313939
21/06/25	16	WW	NOI	WW_NOI	3	1488.677406	328.6681084
21/06/25	16	WW	NOI	WW_NOI	4	1917.182798	413.6299323
21/06/25	16	WW	NOI	WW_NOI	5	1832.044103	356.0571174
21/06/25	16	WW	NOI	WW_NOI	6	1642.630036	398.5380294
21/06/25	16	WW	NOI	WW_NOI	7	1081.417634	334.8166614
21/06/25	16	WW	NOI	WW_NOI	8	2017.865162	403.5686637
22/06/25	17	WW	NOI	WW_NOI	1	1809.158197	408.0403386
22/06/25	17	WW	NOI	WW_NOI	2	2086.44477	351.8649222
22/06/25	17	WW	NOI	WW_NOI	3	1925.149905	325.5938319
22/06/25	17	WW	NOI	WW_NOI	4	2233.601926	413.6299323
22/06/25	17	WW	NOI	WW_NOI	5	2070.9011	384.8435249
22/06/25	17	WW	NOI	WW_NOI	6	1851.961871	395.1842732
22/06/25	17	WW	NOI	WW_NOI	7	1251.616914	415.3068104
22/06/25	17	WW	NOI	WW_NOI	8	2121.984317	404.4071027
23/06/25	18	WW	NOI	WW_NOI	1	2084.257721	391.830517
23/06/25	18	WW	NOI	WW_NOI	2	2075.821961	367.7952641
23/06/25	18	WW	NOI	WW_NOI	3	2245.396369	420.0579651
23/06/25	18	WW	NOI	WW_NOI	4	1377.528451	357.7339955
23/06/25	18	WW	NOI	WW_NOI	5	2645.626341	402.1712653
23/06/25	18	WW	NOI	WW_NOI	6	2647.81339	413.3504526
23/06/25	18	WW	NOI	WW_NOI	7	2327.176381	348.2316863
23/06/25	18	WW	NOI	WW_NOI	8	1663.172675	310.2224492
24/06/25	19	WW	NOI	WW_NOI	1	2461.133134	396.3021919
24/06/25	19	WW	NOI	WW_NOI	2	2364.746759	420.6169244
24/06/25	19	WW	NOI	WW_NOI	3	2604.619172	376.4591343
24/06/25	19	WW	NOI	WW_NOI	4	1823.998887	408.599298
24/06/25	19	WW	NOI	WW_NOI	5	2806.843098	394.3458341
24/06/25	19	WW	NOI	WW_NOI	6	2749.120625	413.6299323
24/06/25	19	WW	NOI	WW_NOI	7	2471.131072	382.6076874
24/06/25	19	WW	NOI	WW_NOI	8	1811.8139	312.7377664
25/06/25	20	WW	NOI	WW_NOI	1	2714.362167	405.5250215
25/06/25	20	WW	NOI	WW_NOI	2	2189.626619	390.7125982
25/06/25	20	WW	NOI	WW_NOI	3	2878.234626	394.9047935
25/06/25	20	WW	NOI	WW_NOI	4	1758.387417	392.9484357
25/06/25	20	WW	NOI	WW_NOI	5	3015.862497	402.7302246
25/06/25	20	WW	NOI	WW_NOI	6	3027.891267	413.3504526
25/06/25	20	WW	NOI	WW_NOI	7	2586.263582	393.5073951
25/06/25	20	WW	NOI	WW_NOI	8	2400.754959	354.1007596
