date	n_day	regime	inoculant	treatment	sample	root_tot_length	root_tot_area	shoot_height	shoot_side_area
11/06/25	1	WW	NOI	WW_NOI	1	0	0	0	0
11/06/25	1	WW	NOI	WW_NOI	2	10.60433295	8.101430429	0	0
11/06/25	1	WW	NOI	WW_NOI	3	17.44583808	12.48374512	0	0
11/06/25	1	WW	NOI	WW_NOI	4	11.74458381	13.64109233	0	0
11/06/25	1	WW	NOI	WW_NOI	5	34.43557583	33.05591678	0	0
11/06/25	1	WW	NOI	WW_NOI	6	0	0	0	0
11/06/25	1	WW	MIX1	WW_MIX1	1	0	0	0	0
11/06/25	1	WW	MIX1	WW_MIX1	2	9.92018244	7.451235371	0	0
11/06/25	1	WW	MIX1	WW_MIX1	3	0	0	0	0
11/06/25	1	WW	MIX1	WW_MIX1	4	8.89395667	6.77503251	0	0
11/06/25	1	WW	MIX1	WW_MIX1	5	13.45496009	11.59947984	0	0
11/06/25	1	WW	MIX1	WW_MIX1	6	12.65678449	9.544863459	0	0
11/06/25	1	WW	MIXR	WW_MIXR	1	24.51539339	14.61638492	0	0
11/06/25	1	WW	MIXR	WW_MIXR	2	0	0	0	0
11/06/25	1	WW	MIXR	WW_MIXR	3	25.08551881	20.33810143	0	0
11/06/25	1	WW	MIXR	WW_MIXR	4	10.94640821	9.102730819	0	0
11/06/25	1	WW	MIXR	WW_MIXR	5	18.01596351	13.83615085	0	0
11/06/25	1	WW	MIXR	WW_MIXR	6	11.40250855	10.65019506	0	0
11/06/25	1	NW	NOI	NW_NOI	1	34.32155074	26.95708713	0	0
11/06/25	1	NW	NOI	NW_NOI	2	0	0	0	0
11/06/25	1	NW	NOI	NW_NOI	3	38.88255416	21.33940182	0	0
11/06/25	1	NW	NOI	NW_NOI	4	10.94640821	13.05591678	0	0
11/06/25	1	NW	NOI	NW_NOI	5	0	0	0	0
11/06/25	1	NW	NOI	NW_NOI	6	0	0	0	0
11/06/25	1	NW	MIX1	NW_MIX1	1	20.63854048	14.473342	0	0
11/06/25	1	NW	MIX1	NW_MIX1	2	0	0	0	0
11/06/25	1	NW	MIX1	NW_MIX1	3	55.64424173	52.34070221	0	0
11/06/25	1	NW	MIX1	NW_MIX1	4	0	0	0	0
11/06/25	1	NW	MIX1	NW_MIX1	5	41.04903079	26.82704811	0	0
11/06/25	1	NW	MIX1	NW_MIX1	6	11.40250855	7.490247074	0	0
11/06/25	1	NW	MIXR	NW_MIXR	1	8.665906499	6.566970091	0	0
11/06/25	1	NW	MIXR	NW_MIXR	2	0	0	0	0
11/06/25	1	NW	MIXR	NW_MIXR	3	9.692132269	7.256176853	0	0
11/06/25	1	NW	MIXR	NW_MIXR	4	0	0	0	0
11/06/25	1	NW	MIXR	NW_MIXR	5	20.98061574	19.18075423	0	0
11/06/25	1	NW	MIXR	NW_MIXR	6	12.54275941	11.52145644	0	0
12/06/25	2	WW	NOI	WW_NOI	1	67.38882554	66.81404421	0	0
12/06/25	2	WW	NOI	WW_NOI	2	90.07981756	86.6449935	0	0
12/06/25	2	WW	NOI	WW_NOI	3	85.0627138	75.90377113	0	0
12/06/25	2	WW	NOI	WW_NOI	4	70.23945268	61.26137841	0	0
12/06/25	2	WW	NOI	WW_NOI	5	105.0171038	103.9921977	0	0
12/06/25	2	WW	NOI	WW_NOI	6	90.76396807	91.1313394	0	0
12/06/25	2	WW	MIX1	WW_MIX1	1	88.71151653	79.88296489	0	0
12/06/25	2	WW	MIX1	WW_MIX1	2	70.46750285	62.15864759	0	0
12/06/25	2	WW	MIX1	WW_MIX1	3	54.50399088	52.2496749	0	0
12/06/25	2	WW	MIX1	WW_MIX1	4	89.85176739	78.38751625	0	0
12/06/25	2	WW	MIX1	WW_MIX1	5	90.42189282	83.53706112	0	0
12/06/25	2	WW	MIX1	WW_MIX1	6	79.70353478	75.33159948	0	0
12/06/25	2	WW	MIXR	WW_MIXR	1	44.69783352	36.86605982	0	0
12/06/25	2	WW	MIXR	WW_MIXR	2	68.75712657	53.88816645	0	0
12/06/25	2	WW	MIXR	WW_MIXR	3	127.2519954	124.4343303	0	0
12/06/25	2	WW	MIXR	WW_MIXR	4	73.77423033	68.8946684	0	0
12/06/25	2	WW	MIXR	WW_MIXR	5	68.98517674	64.4213264	0	0
12/06/25	2	WW	MIXR	WW_MIXR	6	82.09806157	84.66840052	0	0
12/06/25	2	NW	NOI	NW_NOI	1	151.5393387	147.9583875	0	0
12/06/25	2	NW	NOI	NW_NOI	2	40.02280502	42.76983095	0	0
12/06/25	2	NW	NOI	NW_NOI	3	48.57468643	42.65279584	0	0
12/06/25	2	NW	NOI	NW_NOI	4	117.5598632	133.6671001	0	0
12/06/25	2	NW	NOI	NW_NOI	5	78.22120867	75.14954486	0	0
12/06/25	2	NW	NOI	NW_NOI	6	30.78677309	33.21196359	0	0
12/06/25	2	NW	MIX1	NW_MIX1	1	66.47662486	64.18725618	0	0
12/06/25	2	NW	MIX1	NW_MIX1	2	57.69669327	55.17555267	0	0
12/06/25	2	NW	MIX1	NW_MIX1	3	138.9965792	134.7074122	0	0
12/06/25	2	NW	MIX1	NW_MIX1	4	66.24857469	61.33940182	0	0
12/06/25	2	NW	MIX1	NW_MIX1	5	129.7605473	111.3524057	0	0
12/06/25	2	NW	MIX1	NW_MIX1	6	67.61687571	62.236671	0	0
12/06/25	2	NW	MIXR	NW_MIXR	1	30.78677309	34.07022107	0	0
12/06/25	2	NW	MIXR	NW_MIXR	2	90.19384265	86.72301691	0	0
12/06/25	2	NW	MIXR	NW_MIXR	3	105.2451539	98.36150845	0	0
12/06/25	2	NW	MIXR	NW_MIXR	4	105.5872292	102.3276983	0	0
12/06/25	2	NW	MIXR	NW_MIXR	5	79.36145952	77.68530559	0	0
12/06/25	2	NW	MIXR	NW_MIXR	6	116.3055872	114.1872562	0	0
13/06/25	3	WW	NOI	WW_NOI	1	144.8118586	149.3758127	0	0
13/06/25	3	WW	NOI	WW_NOI	2	196.3511973	184.6163849	0	0
13/06/25	3	WW	NOI	WW_NOI	3	138.4264538	123.2249675	0	0
13/06/25	3	WW	NOI	WW_NOI	4	138.4264538	128.2704811	0	0
13/06/25	3	WW	NOI	WW_NOI	5	143.2155074	139.3107932	0	0
13/06/25	3	WW	NOI	WW_NOI	6	200.6841505	213.7581274	0	0
13/06/25	3	WW	MIX1	WW_MIX1	1	161.1174458	157.6202861	0	0
13/06/25	3	WW	MIX1	WW_MIX1	2	145.1539339	144.0702211	0	0
13/06/25	3	WW	MIX1	WW_MIX1	3	154.618016	162.2756827	0	0
13/06/25	3	WW	MIX1	WW_MIX1	4	163.2839225	162.4057217	0	0
13/06/25	3	WW	MIX1	WW_MIX1	5	175.7126568	156.1508453	0	0
13/06/25	3	WW	MIX1	WW_MIX1	6	136.9441277	143.3550065	0	0
13/06/25	3	WW	MIXR	WW_MIXR	1	65.22234892	54.74642393	0	0
13/06/25	3	WW	MIXR	WW_MIXR	2	131.8129989	107.2561769	0	0
13/06/25	3	WW	MIXR	WW_MIXR	3	205.0171038	190.7152146	0	0
13/06/25	3	WW	MIXR	WW_MIXR	4	186.7730901	179.6749025	0	0
13/06/25	3	WW	MIXR	WW_MIXR	5	141.8472064	134.3042913	0	0
13/06/25	3	WW	MIXR	WW_MIXR	6	166.2485747	172.1846554	0	0
13/06/25	3	NW	NOI	NW_NOI	1	283.4663626	269.479844	0	0
13/06/25	3	NW	NOI	NW_NOI	2	105.7012543	97.19115735	0	0
13/06/25	3	NW	NOI	NW_NOI	3	98.4036488	88.59557867	0	0
13/06/25	3	NW	NOI	NW_NOI	4	216.8757127	213.2379714	0	0
13/06/25	3	NW	NOI	NW_NOI	5	193.6145952	192.5357607	0	0
13/06/25	3	NW	NOI	NW_NOI	6	80.95781072	90.58517555	0	0
13/06/25	3	NW	MIX1	NW_MIX1	1	157.0125428	153.2509753	0	0
13/06/25	3	NW	MIX1	NW_MIX1	2	160.2052452	167.1521456	0	0
13/06/25	3	NW	MIX1	NW_MIX1	3	261.9156214	244.8244473	0	0
13/06/25	3	NW	MIX1	NW_MIX1	4	147.2063854	149.6358908	0	0
13/06/25	3	NW	MIX1	NW_MIX1	5	242.3033067	216.9830949	0	0
13/06/25	3	NW	MIX1	NW_MIX1	6	160.2052452	152.5097529	0	0
13/06/25	3	NW	MIXR	NW_MIXR	1	80.72976055	81.54746424	0	0
13/06/25	3	NW	MIXR	NW_MIXR	2	218.4720639	204.5773732	0	0
13/06/25	3	NW	MIXR	NW_MIXR	3	210.604333	195.3576073	0	0
13/06/25	3	NW	MIXR	NW_MIXR	4	216.1915621	202.4837451	0	0
13/06/25	3	NW	MIXR	NW_MIXR	5	157.4686431	147.6983095	0	0
13/06/25	3	NW	MIXR	NW_MIXR	6	201.8244014	189.6488947	0	0
14/06/25	4	WW	NOI	WW_NOI	1	213.9110604	221.9895969	50.109314	127.0463797
14/06/25	4	WW	NOI	WW_NOI	2	276.2827822	247.2041612	25.95482432	41.29571489
14/06/25	4	WW	NOI	WW_NOI	3	207.5256556	179.1547464	46.35861685	143.2036102
14/06/25	4	WW	NOI	WW_NOI	4	207.2976055	193.8881664	45.45844953	85.16394971
14/06/25	4	WW	NOI	WW_NOI	5	249.372862	233.029909	43.05800335	129.979955
14/06/25	4	WW	NOI	WW_NOI	6	308.7799316	356.2418726	39.45733408	88.41344859
14/06/25	4	WW	MIX1	WW_MIX1	1	243.5575827	235.8127438	46.95872839	137.5621191
14/06/25	4	WW	MIX1	WW_MIX1	2	210.604333	223.0169051	40.65755717	68.78105955
14/06/25	4	WW	MIX1	WW_MIX1	3	195.3249715	208.3745124	45.90853319	112.3785028
14/06/25	4	WW	MIX1	WW_MIX1	4	207.0695553	212.4447334	42.4578918	91.86604115
14/06/25	4	WW	MIX1	WW_MIX1	5	248.004561	226.7750325	41.55772449	125.9857793
14/06/25	4	WW	MIX1	WW_MIX1	6	179.4754846	183.2379714	39.15727831	110.6183576
14/06/25	4	WW	MIXR	WW_MIXR	1	113.6830103	94.56436931	43.65811489	72.5495756
14/06/25	4	WW	MIXR	WW_MIXR	2	171.949829	146.5149545	38.85722253	113.3939712
14/06/25	4	WW	MIXR	WW_MIXR	3	272.6339795	249.479844	37.35694367	94.52882495
14/06/25	4	WW	MIXR	WW_MIXR	4	272.5199544	260.3641092	35.40658115	103.9388321
14/06/25	4	WW	MIXR	WW_MIXR	5	218.8141391	209.5188557	27.00501952	55.62510229
14/06/25	4	WW	MIXR	WW_MIXR	6	272.7480046	272.3537061	33.30619074	79.6578544
14/06/25	4	NW	NOI	NW_NOI	1	373.6602052	363.0559168	33.7562744	81.84675294
14/06/25	4	NW	NOI	NW_NOI	2	190.0798176	175.7347204	20.40379253	30.55431582
14/06/25	4	NW	NOI	NW_NOI	3	134.2075257	117.0351105	21.45398773	53.57159953
14/06/25	4	NW	NOI	NW_NOI	4	311.5165336	295.0715215	36.45677635	46.8018102
14/06/25	4	NW	NOI	NW_NOI	5	287.9133409	292.0416125	26.85499164	60.16086114
14/06/25	4	NW	NOI	NW_NOI	6	95.66704675	107.0351105	18.90351367	39.03911844
14/06/25	4	NW	MIX1	NW_MIX1	1	227.8221209	240.7802341	29.25543782	43.14612397
14/06/25	4	NW	MIX1	NW_MIX1	2	224.1733181	225.0585176	30.15560513	61.87587443
14/06/25	4	NW	MIX1	NW_MIX1	3	388.4834664	361.8855657	39.30730619	53.97778689
14/06/25	4	NW	MIX1	NW_MIX1	4	224.8574686	234.4863459	17.85331846	24.16814789
14/06/25	4	NW	MIX1	NW_MIX1	5	356.1003421	334.7984395	34.35638595	84.84802621
14/06/25	4	NW	MIX1	NW_MIX1	6	265.4503991	272.7958388	32.40602343	95.81508492
